Year,SERIES,UNIT_MEASURE,Value
2003,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,55.34689
2004,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,57.25219
2005,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,61.48538
2006,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,164.44144
2007,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,184.20563
2012,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,155.74572
2013,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,228.0143
2014,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,283.73763
2015,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,353.6653
2016,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,406.85468
2017,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,471.50932
2018,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,459.76526
2019,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,451.01282
2020,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,446.11618
2021,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,445.69281
2022,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,540.14789
2023,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,669.76765
2024,Istraživači (u ekvivalentu punog radnog vremena) na milijun stanovnika,Na milijun stanovnika,705.15606
