Year,SERIES,UNIT_MEASURE,Value
2006,DC_TOF_TRDCML,Milioni konstantni američki dolari,199.34791
2007,DC_TOF_TRDCML,Milioni konstantni američki dolari,158.43675
2008,DC_TOF_TRDCML,Milioni konstantni američki dolari,136.39798
2009,DC_TOF_TRDCML,Milioni konstantni američki dolari,198.30045
2010,DC_TOF_TRDCML,Milioni konstantni američki dolari,234.77573
2011,DC_TOF_TRDCML,Milioni konstantni američki dolari,230.76883
2012,DC_TOF_TRDCML,Milioni konstantni američki dolari,221.64994
2013,DC_TOF_TRDCML,Milioni konstantni američki dolari,454.08101
2014,DC_TOF_TRDCML,Milioni konstantni američki dolari,531.42066
2015,DC_TOF_TRDCML,Milioni konstantni američki dolari,79.26846
2016,DC_TOF_TRDCML,Milioni konstantni američki dolari,64.90337
2017,DC_TOF_TRDCML,Milioni konstantni američki dolari,208.68192
2018,DC_TOF_TRDCML,Milioni konstantni američki dolari,174.57307
2019,DC_TOF_TRDCML,Milioni konstantni američki dolari,258.83735
2020,DC_TOF_TRDCML,Milioni konstantni američki dolari,148.96845
2021,DC_TOF_TRDCML,Milioni konstantni američki dolari,300.64086
2022,DC_TOF_TRDCML,Milioni konstantni američki dolari,37.49506
2006,DC_TOF_TRDDBML,Milioni konstantni američki dolari,77.25936
2007,DC_TOF_TRDDBML,Milioni konstantni američki dolari,91.99096
2008,DC_TOF_TRDDBML,Milioni konstantni američki dolari,115.67267
2009,DC_TOF_TRDDBML,Milioni konstantni američki dolari,101.09137
2010,DC_TOF_TRDDBML,Milioni konstantni američki dolari,124.57121
2011,DC_TOF_TRDDBML,Milioni konstantni američki dolari,292.58567
2012,DC_TOF_TRDDBML,Milioni konstantni američki dolari,312.12783
2013,DC_TOF_TRDDBML,Milioni konstantni američki dolari,247.14054
2014,DC_TOF_TRDDBML,Milioni konstantni američki dolari,248.69261
2015,DC_TOF_TRDDBML,Milioni konstantni američki dolari,156.66325
2016,DC_TOF_TRDDBML,Milioni konstantni američki dolari,228.75341
2017,DC_TOF_TRDDBML,Milioni konstantni američki dolari,229.35267
2018,DC_TOF_TRDDBML,Milioni konstantni američki dolari,201.95439
2019,DC_TOF_TRDDBML,Milioni konstantni američki dolari,204.05818
2020,DC_TOF_TRDDBML,Milioni konstantni američki dolari,269.22837
2021,DC_TOF_TRDDBML,Milioni konstantni američki dolari,263.2915
2022,DC_TOF_TRDDBML,Milioni konstantni američki dolari,170.11841
