Year,SERIES,UNIT_MEASURE,Value
2000,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,146.07558
2001,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,118.86707
2002,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,265.17369
2003,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,381.05307
2004,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,511.18617
2005,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,351.18582
2006,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,554.69003
2007,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,1819.24423
2008,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,1001.64769
2009,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,249.9485
2010,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,406.08909
2011,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,496.52508
2012,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,394.87324
2013,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,276.36197
2014,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,550.1991
2015,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,361.14013
2016,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,349.75913
2017,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,491.88802
2018,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,581.38305
2019,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,457.51398
2020,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,479.64858
2021,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,715.56311
2022,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,816.15644
2023,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,1047.7504
2024,Prilivi stranih izravnih investicija (SDI),Milijuni tekućih američkih dolara,1113.37777
2019,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,290.9462
2020,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,352.68284
2021,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,359.04828
2022,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,281.25091
2023,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,333.6494
2024,Bruto prihodi zemalja u razvoju od službenih bespovratnih sredstava za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,334.72363
2016,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,276.8741
2017,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,7.71555
2018,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,201.69524
2019,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,34.10933
2020,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,211.41827
2021,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,225.10251
2022,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,215.22146
2023,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,97.38834
2024,Bruto prihodi zemalja u razvoju od mobiliziranog privatnog financiranja (MPF) - na eksperimentalnoj osnovi (milijuni američkih dolara),Milijuni tekućih američkih dolara,143.53746
2019,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,202.80984
2020,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,139.12384
2021,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,251.65557
2022,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,101.73247
2023,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,169.17227
2024,Bruto prihodi zemalja u razvoju od službenih koncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,181.75427
2019,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,206.29082
2020,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,419.31387
2021,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,492.29026
2022,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,369.46213
2023,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,157.8155
2024,Bruto prihodi zemalja u razvoju od službenih nekoncesijskih zajmova za održivi razvoj (milijuni američkih dolara),Milijuni tekućih američkih dolara,354.50299
2016,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,0.4818
2017,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,0.16011
2018,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,2.41508
2020,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,0.29894
2021,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,2.91168
2022,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,0.48472
2023,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,0.30331
2024,Bruto primici privatnih potpora zemalja u razvoju (milijuni američkih dolara),Milijuni tekućih američkih dolara,2.48768
