Year,SERIES,UNIT_MEASURE,Value
2010,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,1
2011,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2012,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2013,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,1
2014,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,2
2015,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2016,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2017,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2018,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2019,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2020,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
2021,Broj ljudi kojima su potrebne intervencije protiv zanemarenih tropskih bolesti,Broj,0
