Year,SERIES,UNIT_MEASURE,Value
2000,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,28.3947
2001,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,25.8596
2002,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,22.2307
2003,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,20.4509
2004,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,20.2156
2005,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,18.1571
2006,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,16.704
2007,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,17.0256
2008,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,14.2191
2009,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,12.0759
2010,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.6094
2011,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.5031
2012,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.7143
2013,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.7705
2014,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.3539
2015,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.9795
2016,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.7846
2017,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.0053
2018,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.047
2019,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.3881
2020,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,9.5473
2021,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.4778
2022,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.547
