Year,SERIES,UNIT_MEASURE,Value
2000,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2005,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2010,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2015,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2017,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2019,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2021,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi,Index,
2000,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,54.0
2001,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,54.0
2002,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,55.0
2003,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,55.0
2004,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,56.0
2005,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,56.0
2006,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,57.0
2007,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,57.0
2008,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,58.0
2009,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,58.0
2010,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,59.0
2011,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,60.0
2012,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,61.0
2013,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,62.0
2014,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,63.0
2015,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
2016,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,65.0
2017,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,62.0
2018,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,63.0
2019,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
2020,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
2021,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
2022,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
2023,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025",Index,64.0
