Year,SERIES,UNIT_MEASURE,Value
2000,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-7.1068
2005,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-16.4344
2010,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-6.0005
2011,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-9.4792
2012,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-8.6259
2013,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-5.3259
2014,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-7.3509
2015,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-5.0354
2016,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-4.6987
2017,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-4.7788
2018,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-3.2306
2019,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-2.5969
2020,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-2.8395
2021,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-1.4726
2022,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-4.3907
2023,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-2.1352
2024,Saldo tekućeg računa kao udio BDP-a (%),Postotak,-3.4705
2000,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),
2005,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),-2566375.5
2010,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),121005146.4
2011,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),34933677.2
2012,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),12622204.9
2013,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),98103926.6
2014,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),69960410.4
2015,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),61636693.8
2016,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),94816416.2
2017,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),89476552.7
2018,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),149838740.9
2019,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),123009925.5
2020,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),3861346.05
2021,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),45106909.92
2022,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),137948408.5
2023,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),246931365.3
2024,"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)",(nominalni američki dolari),221082148.0
2000,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.62359
2005,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,5.55844
2010,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.58402
2011,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.52953
2012,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.2754
2013,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,1.72338
2014,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.9359
2015,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.33529
2016,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,1.82976
2017,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.77976
2018,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.93781
2019,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.18661
2020,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,2.38939
2021,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)",Postotak,3.24231
